id,filename,participant_id,room_id,device_placement_id,session_id,polar_position_id,distance,polar_angle,utterance_id,dov_angle,mic_channel,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
5851,recording1_135_0.wav,s6,upstairs,wall,trial1,B2,3,90,recording1,135,0,0.061131,0.14808,0.1638,0.31188,0.2314,6.8465e-05,0.0001875,-6.25e-05,0.000125,6.25e-05,2.4893e-06,5.5364e-06,1.4763e-05,2.0299e-05,1.7665e-05,6.8465e-05,0.0001875,-6.25e-05,0.000125,6.25e-05
5852,recording1_180_0.wav,s6,upstairs,wall,trial1,B2,3,90,recording1,180,0,0.079528,0.17136,0.16937,0.34074,0.23589,7.5691e-05,0.0001875,-6.25e-05,0.000125,4.1667e-05,2.212e-06,4.9294e-06,1.4878e-05,1.9807e-05,1.7612e-05,7.5691e-05,0.0001875,-6.25e-05,0.000125,4.1667e-05
5853,recording1_225_0.wav,s6,upstairs,wall,trial1,B2,3,90,recording1,225,0,0.07224,0.16577,0.16704,0.33282,0.2365,6.5551e-05,0.0001875,-6.25e-05,0.000125,3.125e-05,2.0946e-06,5.5878e-06,1.3811e-05,1.9399e-05,1.7731e-05,6.5551e-05,0.0001875,-6.25e-05,0.000125,3.125e-05
5854,recording1_270_0.wav,s6,upstairs,wall,trial1,B2,3,90,recording1,270,0,0.088099,0.18962,0.16955,0.35916,0.24056,8.5391e-05,0.00025,-0.000125,0.000125,-2.0833e-05,2.4972e-06,5.6769e-06,1.4094e-05,1.9771e-05,1.7283e-05,8.5391e-05,0.00025,-0.000125,0.000125,-2.0833e-05
5855,recording1_315_0.wav,s6,upstairs,wall,trial1,B2,3,90,recording1,315,0,0.10369,0.21425,0.18523,0.39948,0.26528,8.8388e-05,0.00025,-0.000125,0.000125,0,2.3812e-06,5.8425e-06,1.4954e-05,2.0796e-05,1.8472e-05,8.8388e-05,0.00025,-0.000125,0.000125,0
5856,recording0_0_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording0,0,0,0.090998,0.19089,0.25092,0.44181,0.32472,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,1.933e-06,4.1112e-06,1.516e-05,1.9271e-05,1.7841e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
5857,recording0_45_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording0,45,0,0.063509,0.14407,0.21948,0.36355,0.28134,6.145e-05,0.000125,-0.000125,0,-7.2917e-05,2.276e-06,5.7515e-06,1.5097e-05,2.0848e-05,1.831e-05,6.145e-05,0.000125,-0.000125,0,-7.2917e-05
5858,recording0_90_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording0,90,0,0.02869,0.071682,0.22024,0.29192,0.25648,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,2.2485e-06,4.9668e-06,1.5669e-05,2.0636e-05,1.8505e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
5859,recording0_135_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording0,135,0,0.04031,0.10642,0.1681,0.27452,0.22921,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,2.4351e-06,6.1542e-06,1.388e-05,2.0034e-05,1.7792e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
5860,recording0_180_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording0,180,0,0.052225,0.13195,0.16655,0.29851,0.22986,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,2.5899e-06,5.7056e-06,1.4245e-05,1.9951e-05,1.7491e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
5861,recording0_225_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording0,225,0,0.052297,0.12566,0.21319,0.33885,0.27475,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,2.5036e-06,6.0664e-06,1.5065e-05,2.1131e-05,1.834e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
5862,recording0_270_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording0,270,0,0.064497,0.14677,0.23737,0.38414,0.29492,6.145e-05,0.000125,-0.000125,0,-7.2917e-05,1.7217e-06,4.4178e-06,1.5215e-05,1.9633e-05,1.7885e-05,6.145e-05,0.000125,-0.000125,0,-7.2917e-05
5863,recording0_315_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording0,315,0,0.087879,0.18541,0.25737,0.44278,0.32569,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,1.8992e-06,4.8379e-06,1.3746e-05,1.8584e-05,1.6395e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
5864,recording1_0_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording1,0,0,0.092115,0.2055,0.21083,0.41634,0.28493,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,2.2036e-06,5.4229e-06,1.5026e-05,2.0448e-05,1.7443e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
5865,recording1_45_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording1,45,0,0.05137,0.1188,0.18806,0.30686,0.24075,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,1.8415e-06,4.1202e-06,1.5061e-05,1.9181e-05,1.7663e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
5866,recording1_90_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording1,90,0,0.041205,0.099291,0.18587,0.28516,0.23162,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,2.1376e-06,4.6283e-06,1.4467e-05,1.9096e-05,1.7535e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
5867,recording1_135_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording1,135,0,0.044157,0.1097,0.15848,0.26818,0.21688,5.1031e-05,0.000125,-0.000125,0,-2.0833e-05,1.5677e-06,4.1358e-06,1.5269e-05,1.9405e-05,1.8235e-05,5.1031e-05,0.000125,-0.000125,0,-2.0833e-05
5868,recording1_180_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording1,180,0,0.049883,0.11578,0.18315,0.29893,0.24753,0,0,0,0,0,8.6068e-07,2.1526e-06,1.8348e-05,2.0501e-05,1.9409e-05,0,0,0,0,0
5869,recording1_225_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording1,225,0,0.048312,0.11874,0.17652,0.29526,0.23385,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,2.0547e-06,4.9422e-06,1.5014e-05,1.9956e-05,1.782e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
5870,recording1_270_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording1,270,0,0.052155,0.11331,0.19921,0.31252,0.24249,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,1.9812e-06,4.1737e-06,1.4888e-05,1.9062e-05,1.7438e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
5871,recording1_315_0.wav,s6,upstairs,wall,trial1,C0,5,0,recording1,315,0,0.058785,0.13667,0.21593,0.3526,0.26398,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,1.9684e-06,4.3424e-06,1.4651e-05,1.8993e-05,1.7267e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
5872,recording0_0_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording0,0,0,0.056656,0.15921,0.20472,0.36393,0.29009,5.1031e-05,0.000125,-6.25e-05,6.25e-05,-2.0833e-05,1.4987e-06,3.2192e-06,1.6287e-05,1.9507e-05,1.8283e-05,5.1031e-05,0.000125,-6.25e-05,6.25e-05,-2.0833e-05
5873,recording0_45_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording0,45,0,0.041664,0.11601,0.17932,0.29533,0.25036,5.1031e-05,0.000125,-6.25e-05,6.25e-05,-2.0833e-05,1.3031e-06,3.0122e-06,1.7675e-05,2.0687e-05,1.9263e-05,5.1031e-05,0.000125,-6.25e-05,6.25e-05,-2.0833e-05
5874,recording0_90_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording0,90,0,0.046893,0.1033,0.17621,0.27951,0.23782,6.145e-05,0.000125,-6.25e-05,6.25e-05,-1.0417e-05,1.1456e-06,3.3473e-06,1.6906e-05,2.0253e-05,1.8473e-05,6.145e-05,0.000125,-6.25e-05,6.25e-05,-1.0417e-05
5875,recording0_135_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording0,135,0,0.04044,0.10003,0.16675,0.26678,0.21809,3.9528e-05,0.000125,-0.000125,0,-6.25e-05,2.2488e-06,5.6336e-06,1.407e-05,1.9704e-05,1.8314e-05,3.9528e-05,0.000125,-0.000125,0,-6.25e-05
5876,recording0_180_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording0,180,0,0.041203,0.10625,0.1582,0.26445,0.21049,3.2275e-05,6.25e-05,-6.25e-05,0,-4.1667e-05,1.003e-06,2.548e-06,1.6643e-05,1.9191e-05,1.8112e-05,3.2275e-05,6.25e-05,-6.25e-05,0,-4.1667e-05
5877,recording0_225_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording0,225,0,0.054044,0.13575,0.17504,0.31079,0.24429,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.6803e-06,4.2361e-06,1.5021e-05,1.9257e-05,1.8116e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
5878,recording0_270_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording0,270,0,0.060925,0.14288,0.1731,0.31598,0.24617,5.1031e-05,0.000125,-6.25e-05,6.25e-05,-2.0833e-05,1.5808e-06,4.2056e-06,1.6448e-05,2.0654e-05,1.855e-05,5.1031e-05,0.000125,-6.25e-05,6.25e-05,-2.0833e-05
5879,recording0_315_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording0,315,0,0.068533,0.18001,0.20797,0.38797,0.2836,3.2275e-05,6.25e-05,-6.25e-05,0,-4.1667e-05,1.2508e-06,2.8417e-06,1.666e-05,1.9502e-05,1.854e-05,3.2275e-05,6.25e-05,-6.25e-05,0,-4.1667e-05
5880,recording1_0_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording1,0,0,0.038083,0.10388,0.19362,0.2975,0.23841,5.1031e-05,0.000125,-6.25e-05,6.25e-05,-2.0833e-05,1.1614e-06,2.8121e-06,1.6511e-05,1.9323e-05,1.8213e-05,5.1031e-05,0.000125,-6.25e-05,6.25e-05,-2.0833e-05
5881,recording1_45_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording1,45,0,0.03385,0.089031,0.16164,0.25067,0.21321,5.1031e-05,0.000125,-6.25e-05,6.25e-05,-2.0833e-05,1.116e-06,2.382e-06,1.6418e-05,1.88e-05,1.7896e-05,5.1031e-05,0.000125,-6.25e-05,6.25e-05,-2.0833e-05
5882,recording1_90_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording1,90,0,0.044496,0.10854,0.16095,0.26948,0.22179,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.7035e-06,4.6481e-06,1.517e-05,1.9818e-05,1.8257e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
5883,recording1_135_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording1,135,0,0.037257,0.085397,0.17209,0.25749,0.22015,3.4233e-05,6.25e-05,-6.25e-05,0,-3.125e-05,1.1892e-06,3.2754e-06,1.6791e-05,2.0066e-05,1.8331e-05,3.4233e-05,6.25e-05,-6.25e-05,0,-3.125e-05
5884,recording1_180_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording1,180,0,0.031635,0.074338,0.19175,0.26609,0.23141,3.2275e-05,6.25e-05,-6.25e-05,0,-2.0833e-05,2.0012e-06,5.1816e-06,1.6534e-05,2.1716e-05,1.8853e-05,3.2275e-05,6.25e-05,-6.25e-05,0,-2.0833e-05
5885,recording1_225_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording1,225,0,0.043224,0.10478,0.17039,0.27517,0.23346,6.145e-05,0.0001875,-0.000125,6.25e-05,-5.2083e-05,1.896e-06,5.3657e-06,1.5387e-05,2.0753e-05,1.8677e-05,6.145e-05,0.0001875,-0.000125,6.25e-05,-5.2083e-05
5886,recording1_270_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording1,270,0,0.029174,0.082865,0.17882,0.26169,0.22421,3.2275e-05,6.25e-05,-6.25e-05,0,-2.0833e-05,1.145e-06,3.1193e-06,1.7236e-05,2.0355e-05,1.9045e-05,3.2275e-05,6.25e-05,-6.25e-05,0,-2.0833e-05
5887,recording1_315_0.wav,s6,upstairs,wall,trial1,C1,5,45,recording1,315,0,0.045382,0.10681,0.18445,0.29126,0.23407,5.1031e-05,0.000125,-6.25e-05,6.25e-05,-2.0833e-05,1.1785e-06,2.7199e-06,1.6562e-05,1.9282e-05,1.8292e-05,5.1031e-05,0.000125,-6.25e-05,6.25e-05,-2.0833e-05
5888,recording0_0_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording0,0,0,0.12616,0.26716,0.18685,0.454,0.28895,8.5391e-05,0.00025,-0.000125,0.000125,-2.0833e-05,2.4702e-06,6.4028e-06,1.3947e-05,2.035e-05,1.771e-05,8.5391e-05,0.00025,-0.000125,0.000125,-2.0833e-05
5889,recording0_45_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording0,45,0,0.083895,0.19518,0.17636,0.37154,0.26226,7.5691e-05,0.0001875,-6.25e-05,0.000125,4.1667e-05,2.4192e-06,5.4332e-06,1.4041e-05,1.9475e-05,1.7558e-05,7.5691e-05,0.0001875,-6.25e-05,0.000125,4.1667e-05
5890,recording0_90_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording0,90,0,0.050745,0.13024,0.19096,0.3212,0.26077,7.5691e-05,0.0001875,-6.25e-05,0.000125,4.1667e-05,1.7796e-06,4.278e-06,1.4345e-05,1.8623e-05,1.7168e-05,7.5691e-05,0.0001875,-6.25e-05,0.000125,4.1667e-05
5891,recording0_135_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording0,135,0,0.065629,0.16865,0.17041,0.33905,0.25631,5.1031e-05,0.000125,0,0.000125,4.1667e-05,1.3732e-06,3.5626e-06,1.5671e-05,1.9233e-05,1.8216e-05,5.1031e-05,0.000125,0,0.000125,4.1667e-05
5892,recording0_180_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording0,180,0,0.09646,0.21646,0.17581,0.39227,0.26135,8.8388e-05,0.00025,-0.000125,0.000125,0,2.7525e-06,6.484e-06,1.3595e-05,2.008e-05,1.7304e-05,8.8388e-05,0.00025,-0.000125,0.000125,0
5893,recording0_225_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording0,225,0,0.085626,0.19773,0.17287,0.3706,0.26578,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,2.3712e-06,5.2675e-06,1.4831e-05,2.0098e-05,1.8083e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
5894,recording0_270_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording0,270,0,0.10244,0.22888,0.17802,0.4069,0.2723,7.5691e-05,0.0001875,-6.25e-05,0.000125,4.1667e-05,2.5796e-06,5.735e-06,1.3775e-05,1.951e-05,1.7139e-05,7.5691e-05,0.0001875,-6.25e-05,0.000125,4.1667e-05
5895,recording0_315_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording0,315,0,0.11539,0.25616,0.20226,0.45841,0.29349,5.5902e-05,0.000125,0,0.000125,6.25e-05,2.0039e-06,5.2518e-06,1.4993e-05,2.0245e-05,1.8097e-05,5.5902e-05,0.000125,0,0.000125,6.25e-05
5896,recording1_0_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording1,0,0,0.11234,0.24063,0.16056,0.40119,0.24891,8.8388e-05,0.00025,-0.000125,0.000125,0,2.8212e-06,6.9102e-06,1.3979e-05,2.0889e-05,1.7125e-05,8.8388e-05,0.00025,-0.000125,0.000125,0
5897,recording1_45_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording1,45,0,0.078207,0.1703,0.17032,0.34062,0.23674,8.5391e-05,0.0001875,-6.25e-05,0.000125,2.0833e-05,2.6843e-06,6.0515e-06,1.38e-05,1.9852e-05,1.7047e-05,8.5391e-05,0.0001875,-6.25e-05,0.000125,2.0833e-05
5898,recording1_90_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording1,90,0,0.05779,0.14228,0.17074,0.31302,0.23791,6.455e-05,0.0001875,-6.25e-05,0.000125,2.0833e-05,1.7957e-06,5.0862e-06,1.54e-05,2.0486e-05,1.8448e-05,6.455e-05,0.0001875,-6.25e-05,0.000125,2.0833e-05
5899,recording1_135_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording1,135,0,0.062751,0.13746,0.17491,0.31237,0.23027,5.1031e-05,0.000125,0,0.000125,4.1667e-05,1.85e-06,5.2189e-06,1.5037e-05,2.0255e-05,1.8206e-05,5.1031e-05,0.000125,0,0.000125,4.1667e-05
5900,recording1_180_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording1,180,0,0.097464,0.22666,0.15877,0.38543,0.23811,8.5391e-05,0.00025,-0.000125,0.000125,-2.0833e-05,3.1827e-06,8.1096e-06,1.391e-05,2.202e-05,1.7767e-05,8.5391e-05,0.00025,-0.000125,0.000125,-2.0833e-05
5901,recording1_225_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording1,225,0,0.086014,0.19866,0.14696,0.34562,0.22998,8.5391e-05,0.00025,-0.000125,0.000125,-2.0833e-05,2.9209e-06,7.1156e-06,1.3632e-05,2.0748e-05,1.7264e-05,8.5391e-05,0.00025,-0.000125,0.000125,-2.0833e-05
5902,recording1_270_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording1,270,0,0.096211,0.2136,0.15452,0.36812,0.23741,6.8465e-05,0.0001875,-6.25e-05,0.000125,0,2.5487e-06,6.8943e-06,1.4006e-05,2.09e-05,1.7676e-05,6.8465e-05,0.0001875,-6.25e-05,0.000125,0
5903,recording1_315_0.wav,s6,upstairs,wall,trial1,C2,5,90,recording1,315,0,0.1151,0.23274,0.19204,0.42478,0.27395,8.8388e-05,0.00025,-0.000125,0.000125,0,2.8327e-06,6.5912e-06,1.4338e-05,2.0929e-05,1.8212e-05,8.8388e-05,0.00025,-0.000125,0.000125,0
5904,recording0_0_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording0,0,0,0.091546,0.25688,0.44187,0.69875,0.56988,6.145e-05,0.000125,-0.000125,0,-7.2917e-05,2.6874e-06,6.4848e-06,2.253e-05,2.9014e-05,2.5742e-05,6.145e-05,0.000125,-0.000125,0,-7.2917e-05
5905,recording0_45_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording0,45,0,0.1052,0.25647,0.43754,0.69402,0.55019,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,4.5392e-06,1.0411e-05,1.9804e-05,3.0215e-05,2.548e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
5906,recording0_90_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording0,90,0,0.082272,0.19976,0.27142,0.47118,0.35081,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,1.8813e-06,4.4514e-06,1.9908e-05,2.4359e-05,2.1487e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
5907,recording0_135_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording0,135,0,0.041315,0.094931,0.18155,0.27648,0.23707,3.4233e-05,6.25e-05,-6.25e-05,0,-3.125e-05,9.1922e-07,2.1347e-06,1.7373e-05,1.9508e-05,1.843e-05,3.4233e-05,6.25e-05,-6.25e-05,0,-3.125e-05
5908,recording0_180_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording0,180,0,0.044666,0.11317,0.22449,0.33765,0.28393,4.7048e-05,0.000125,-0.000125,0,-5.2083e-05,2.1238e-06,5.7637e-06,1.5954e-05,2.1718e-05,1.9469e-05,4.7048e-05,0.000125,-0.000125,0,-5.2083e-05
5909,recording0_225_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording0,225,0,0.052447,0.14064,0.29691,0.43756,0.36066,6.145e-05,0.0001875,-0.000125,6.25e-05,-5.2083e-05,1.5252e-06,4.0368e-06,1.8244e-05,2.2281e-05,2.1233e-05,6.145e-05,0.0001875,-0.000125,6.25e-05,-5.2083e-05
5910,recording0_270_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording0,270,0,0.048005,0.13777,0.37189,0.50967,0.41811,7.3065e-05,0.0001875,-0.000125,6.25e-05,-7.2917e-05,2.35e-06,5.4696e-06,1.9348e-05,2.4817e-05,2.2313e-05,7.3065e-05,0.0001875,-0.000125,6.25e-05,-7.2917e-05
5911,recording0_315_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording0,315,0,0.085728,0.22423,0.38557,0.60981,0.51053,6.145e-05,0.000125,-0.000125,0,-7.2917e-05,2.6403e-06,7.3375e-06,2.0294e-05,2.7632e-05,2.3909e-05,6.145e-05,0.000125,-0.000125,0,-7.2917e-05
5912,recording1_0_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording1,0,0,0.081351,0.23159,0.39231,0.6239,0.51997,6.145e-05,0.000125,-0.000125,0,-7.2917e-05,1.7727e-06,4.1063e-06,2.0483e-05,2.4589e-05,2.2335e-05,6.145e-05,0.000125,-0.000125,0,-7.2917e-05
5913,recording1_45_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording1,45,0,0.067158,0.15788,0.41817,0.57605,0.48227,6.455e-05,0.000125,-0.000125,0,-8.3333e-05,1.3578e-06,3.7753e-06,2.0502e-05,2.4278e-05,2.2839e-05,6.455e-05,0.000125,-0.000125,0,-8.3333e-05
5914,recording1_90_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording1,90,0,0.050707,0.10949,0.25861,0.3681,0.30298,5.5902e-05,0.000125,-0.000125,0,-6.25e-05,1.3938e-06,3.6858e-06,1.7067e-05,2.0753e-05,1.911e-05,5.5902e-05,0.000125,-0.000125,0,-6.25e-05
5915,recording1_135_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording1,135,0,0.046118,0.10472,0.18977,0.2945,0.25278,0,0,0,0,0,1.1183e-06,2.7002e-06,1.9058e-05,2.1758e-05,2.0473e-05,0,0,0,0,0
5916,recording1_180_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording1,180,0,0.051961,0.12429,0.23255,0.35684,0.26974,6.145e-05,0.000125,-0.000125,0,-7.2917e-05,1.3214e-06,3.5033e-06,1.7625e-05,2.1128e-05,1.9649e-05,6.145e-05,0.000125,-0.000125,0,-7.2917e-05
5917,recording1_225_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording1,225,0,0.055431,0.16078,0.231,0.39178,0.31041,7.3065e-05,0.0001875,-0.000125,6.25e-05,-7.2917e-05,3.897e-07,1.0377e-06,1.9439e-05,2.0477e-05,2.0016e-05,7.3065e-05,0.0001875,-0.000125,6.25e-05,-7.2917e-05
5918,recording1_270_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording1,270,0,0.019138,0.049048,0.35432,0.40337,0.37554,7.3065e-05,0.0001875,-0.000125,6.25e-05,-7.2917e-05,4.9742e-07,1.3266e-06,1.9142e-05,2.0469e-05,1.9827e-05,7.3065e-05,0.0001875,-0.000125,6.25e-05,-7.2917e-05
5919,recording1_315_0.wav,s6,upstairs,wall,trial2,A0,1,0,recording1,315,0,0.068802,0.19544,0.34734,0.54278,0.46497,6.145e-05,0.000125,-0.000125,0,-7.2917e-05,1.8901e-06,4.938e-06,1.9275e-05,2.4213e-05,2.1236e-05,6.145e-05,0.000125,-0.000125,0,-7.2917e-05
5920,recording0_0_0.wav,s6,upstairs,wall,trial2,A1,1,45,recording0,0,0,0.053576,0.16001,0.49486,0.65487,0.59369,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,2.6698e-06,7.3736e-06,1.8895e-05,2.6268e-05,2.3114e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
5921,recording0_45_0.wav,s6,upstairs,wall,trial2,A1,1,45,recording0,45,0,0.059518,0.16779,0.47753,0.64531,0.57454,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,2.4074e-06,7.1731e-06,1.9005e-05,2.6178e-05,2.3081e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
5922,recording0_90_0.wav,s6,upstairs,wall,trial2,A1,1,45,recording0,90,0,0.060005,0.16744,0.28777,0.45521,0.39318,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.4378e-06,3.8857e-06,1.9175e-05,2.3061e-05,2.0382e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
5923,recording0_135_0.wav,s6,upstairs,wall,trial2,A1,1,45,recording0,135,0,0.050855,0.11914,0.17804,0.29718,0.23754,6.145e-05,0.0001875,-0.000125,6.25e-05,-1.0417e-05,1.6404e-06,4.2484e-06,1.4331e-05,1.8579e-05,1.7584e-05,6.145e-05,0.0001875,-0.000125,6.25e-05,-1.0417e-05
5924,recording0_180_0.wav,s6,upstairs,wall,trial2,A1,1,45,recording0,180,0,0.037224,0.084951,0.16496,0.24991,0.22417,5.2291e-05,0.000125,-6.25e-05,6.25e-05,-3.125e-05,1.4851e-06,4.484e-06,1.6714e-05,2.1198e-05,1.8989e-05,5.2291e-05,0.000125,-6.25e-05,6.25e-05,-3.125e-05
5925,recording0_225_0.wav,s6,upstairs,wall,trial2,A1,1,45,recording0,225,0,0.042241,0.11302,0.18001,0.29303,0.25699,5.2291e-05,0.000125,-6.25e-05,6.25e-05,-3.125e-05,1.9631e-06,4.7651e-06,1.635e-05,2.1115e-05,1.9278e-05,5.2291e-05,0.000125,-6.25e-05,6.25e-05,-3.125e-05
5926,recording0_270_0.wav,s6,upstairs,wall,trial2,A1,1,45,recording0,270,0,0.058268,0.16327,0.33907,0.50234,0.42077,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.6066e-06,3.8132e-06,1.9193e-05,2.3007e-05,2.1542e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
5927,recording0_315_0.wav,s6,upstairs,wall,trial2,A1,1,45,recording0,315,0,0.048011,0.14115,0.48438,0.62552,0.54857,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,2.5311e-06,6.5008e-06,2.1079e-05,2.758e-05,2.4086e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
5928,recording1_0_0.wav,s6,upstairs,wall,trial2,A1,1,45,recording1,0,0,0.058711,0.1756,0.42773,0.60333,0.52116,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.2722e-06,3.8228e-06,2.0204e-05,2.4026e-05,2.2446e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
5929,recording1_45_0.wav,s6,upstairs,wall,trial2,A1,1,45,recording1,45,0,0.059531,0.16938,0.39745,0.56682,0.49528,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,1.0543e-06,3.1296e-06,1.9682e-05,2.2812e-05,2.1449e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
5930,recording1_90_0.wav,s6,upstairs,wall,trial2,A1,1,45,recording1,90,0,0.048865,0.14285,0.2666,0.40945,0.35475,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05,9.4757e-07,2.3897e-06,1.9298e-05,2.1687e-05,2.0642e-05,6.455e-05,0.0001875,-0.000125,6.25e-05,-4.1667e-05
